NAME	X	Y	cluster_cd8
TYPE	numeric	numeric	group
C11764	-63.6102	59.5454	2
C11765	-56.5413	54.8553	4
C11766	-70.35	51.3377	2
C11767	-34.7206	57.7924	2
C11770	-58.8361	60.7845	2
C11771	-56.1451	60.2887	2
C11772	-60.9804	59.934	2
C11773	-55.1373	57.0399	2
C11774	-57.5699	57.8666	2
C11775	-116.8038	21.6892	2
C11776	-20.7943	61.6328	2
C11777	-57.1988	58.0479	2
C11778	-57.4089	61.0517	2
C11780	-48.5432	61.3048	2
C11781	-19.7505	59.9718	2
C11782	-57.6019	59.2182	2
C11783	-61.9413	60.1333	2
C11784	-60.0635	58.3882	2
C11785	-56.0257	59.8982	2
C11786	-68.877	52.4983	2
C11787	-59.6484	57.1793	2
C11788	-57.8419	54.6367	2
C11789	-56.1793	62.5602	2
C11790	-115.6494	24.7919	2
C11791	-55.0412	60.7286	2
C11792	-35.9304	63.6635	2
C11793	-58.3183	60.2077	2
C11794	13.4862	38.6816	4
C11795	-116.1114	24.5466	2
C11796	-62.7401	54.1803	2
C11802	-47.7745	63.3281	2
C11803	-61.6038	56.7792	2
C11804	-60.8019	53.475	2
C11805	40.5129	-102.9171	2
C11809	-59.4556	55.1069	2
C11810	-62.8051	56.0295	2
C11811	-45.7262	56.7539	2
C11812	-69.1802	54.891	2
C11813	-62.4867	55.5686	2
C11814	-68.8008	57.9194	2
C11815	-60.4961	57.3371	2
C11816	-60.3855	55.3032	2
C11817	-35.4284	65.9254	2
C11819	-35.3118	64.1197	2
C11820	-26.9848	66.2217	2
C11821	-64.1862	58.16	2
C11822	42.7558	-103.1473	5
C11823	-45.4999	68.7796	2
C11825	-46.4458	56.1747	2
C11827	43.161	-103.5936	5
C11828	-49.203	58.7145	2
C11829	-41.665	56.4433	2
C11830	-47.8104	60.0257	2
C11831	-44.4141	69.5239	2
C11832	-63.9593	53.1601	2
C11833	-41.4472	55.6496	2
C11834	-45.5687	56.8016	2
C11836	-61.4679	54.4814	2
C11837	-47.4277	70.7189	2
C11838	-62.3508	56.8684	2
C11840	-47.9173	57.4461	2
C11841	-43.6343	56.8053	2
C11843	-7.2519	-79.1749	5
C11844	-7.4837	-7.0007	2
C11845	-66.8731	45.3441	2
C11846	-47.7434	68.2574	2
C11847	-50.1517	56.2018	2
C11850	-45.0603	69.8456	5
C11851	43.6348	-102.4916	2
C11852	-44.2021	69.5615	2
C11853	-48.4507	59.6616	2
C11854	-62.1279	55.2696	2
C11856	-60.6296	54.5484	2
C11858	-39.6493	54.2318	2
C11859	-68.199	52.2898	2
C11860	-46.5195	56.2334	2
C11861	42.0537	-103.7677	5
C11862	-42.5412	69.1697	5
C11863	-50.1174	56.2312	2
C11864	-38.7563	69.1986	2
C11866	-67.3235	44.8201	2
C11867	40.311	-103.6118	2
C11868	-48.1656	60.9239	2
C11869	44.841	-101.4116	5
C11870	-61.1452	53.7763	2
C11871	-47.2755	58.6235	2
C11873	-48.6761	60.4525	2
C11874	-61.9631	57.822	2
C11875	-39.261	54.2942	2
C11876	-51.4764	47.0021	2
C11877	-61.5803	53.6439	2
C11878	-34.2682	26.7126	2
C11879	-43.5257	6.2875	2
C11880	42.9317	-93.0376	5
C11881	-37.1812	21.0601	2
C11882	8.4634	11.5327	5
C11883	30.2677	-85.2004	2
C11885	47.189	-98.5679	5
C11886	-50.566	41.8418	2
C11887	42.9173	-93.0531	5
C11888	-43.8622	6.2393	2
C11889	-32.9814	27.2681	2
C11890	-58.544	11.4441	2
C11891	-30.3223	25.4475	2
C11892	-24.2659	31.0155	2
C11893	2.0225	80.2461	5
C11894	-17.3888	13.9822	2
C11897	-26.5143	8.3046	2
C11899	-20.8705	2.5203	2
C11900	-86.1754	7.1547	2
C11901	-47.8883	45.5024	2
C11902	-60.2046	50.2862	2
C11903	22.1768	60.3639	5
C11908	12.4665	11.3084	5
C11909	9.1461	25.3268	2
C11912	-58.4747	11.4837	2
C11914	16.6472	29.7692	4
C11915	-5.775	35.1609	5
C11917	-6.1753	5.41	5
C11918	-11.8525	30.9109	2
C11919	-33.4156	29.2638	2
C11920	-10.6691	75.9105	2
C11921	-24.1084	6.1161	2
C11924	-90.2544	-1.2472	2
C11925	-30.2685	18.08	3
C11926	-2.9332	26.1319	5
C11927	-17.7874	32.1634	2
C11928	-36.3342	17.7658	2
C11929	-27.8341	12.0571	2
C11930	-7.2674	76.734	2
C11933	-4.5747	42.8825	5
C11934	-18.5886	11.0216	2
C11935	-33.0814	17.245	3
C11937	-28.4228	11.3556	2
C11938	-11.3751	45.6735	2
C11939	-30.425	26.3596	2
C11941	-90.2781	-1.2413	2
C11942	-28.4868	38.5959	2
C11943	-33.2127	51.8825	2
C11944	-27.1186	5.6484	2
C11945	5.941	53.4143	5
C11946	-5.6536	-2.3038	2
C11947	-18.2376	27.7501	2
C11948	-20.0542	24.1787	2
C11949	-29.467	28.4978	2
C11950	-15.5765	2.6599	2
C11951	-8.0999	8.0362	2
C11952	-4.9359	-4.2472	2
C11953	-63.439	48.2749	2
C11954	-12.4554	49.7685	2
C11955	-37.7008	20.7137	2
C11956	-28.6804	22.4406	2
C11957	-14.3901	48.7466	2
C11958	-37.6117	34.7633	2
C11959	-31.2447	28.3116	2
C11960	-98.0694	-0.7055	2
C11961	-18.8314	10.5399	2
C11962	-8.2701	31.4992	2
C11964	-16.7513	0.8847	2
C11966	-11.7841	54.6072	2
C11967	-27.5823	41.1954	2
C11968	-31.7349	26.927	2
C11970	-37.6721	34.9321	2
C11971	-1.7623	32.824	2
C11972	-31.1663	31.3035	2
C11973	-43.7857	43.8153	2
C11974	13.7759	94.623	5
C11975	-28.3795	36.0235	2
C11976	-7.9428	22.3782	3
C11977	-3.6794	28.0306	2
C11978	-24.9318	42.6473	2
C11979	-90.2346	-1.2502	2
C11980	-23.3172	31.8561	2
C11981	2.9931	52.7965	5
C11982	-16.1104	-1.1078	2
C11983	-30.9084	31.377	2
C11984	-31.7442	20.2324	2
C11985	-48.6299	47.2049	2
C11986	-13.933	30.6731	2
C11987	-63.4389	48.2752	2
C11988	-24.1306	23.7335	2
C11989	-29.5957	27.4885	2
C11991	-2.4441	27.3673	2
C11992	-16.1426	2.1199	2
C11994	-19.0561	11.2556	2
C11995	-20.001	6.3972	2
C11996	8.3725	56.0191	5
C11997	-34.9944	26.5741	2
C11998	-33.7725	20.7912	2
C11999	-7.8391	20.3233	3
C12001	-22.9623	44.1944	2
C12002	-38.6922	30.2136	2
C12003	-20.3082	3.0483	2
C12004	-19.2815	33.0377	2
C12005	-14.4491	46.2966	2
C12006	-7.793	4.1936	5
C12007	-13.1775	50.7282	2
C12010	-28.5597	27.6497	2
C12011	-42.6832	33.7524	2
C12012	-5.3325	-2.736	3
C12013	5.9703	12.085	5
C12015	-27.1758	30.2069	2
C12016	-46.3566	32.1987	2
C12017	-23.9223	31.7386	2
C12018	-24.5817	32.778	2
C12019	-11.3348	46.9661	2
C12020	-37.0331	31.9876	2
C12021	-38.2496	31.3938	2
C12022	-16.1717	10.1809	2
C12023	-42.6535	33.8023	2
C12024	-37.9697	18.4735	3
C12025	-25.2466	33.285	2
C12028	-13.6976	57.6566	2
C12029	-17.6068	32.0861	2
C12030	-34.8906	52.5692	2
C12031	-3.4274	21.3709	2
C12033	-36.7616	32.2664	2
C12034	4.1308	48.8372	2
C12037	-15.24	-0.0793	2
C12038	-17.4783	11.4601	2
C12041	-29.4879	41.074	2
C12042	-28.5266	38.7819	2
C12044	-24.0489	30.3717	2
C12045	-24.912	42.0264	2
C12046	-24.2299	43.0044	2
C12047	-15.3204	43.1868	2
C12048	8.2706	20.8714	5
C12049	-15.6764	9.5316	2
C12050	-39.8294	31.6728	2
C12051	-38.5941	22.9887	2
C12052	-63.9541	40.1587	2
C12053	-62.3236	37.6572	2
C12054	-61.8961	36.4778	2
C12055	-79.2047	0.5167	2
C12056	-80.8091	0.3926	2
C12058	-81.1086	1.0047	2
C12064	-63.6903	34.4083	2
C12065	-66.3639	31.984	2
C12066	-56.1307	34.2346	2
C12068	30.6778	-85.9466	5
C12069	-62.4353	34.0006	2
C12070	-60.065	38.3818	2
C12071	-62.6409	36.616	2
C12073	-58.7033	39.8408	2
C12074	-63.0033	36.4368	2
C12075	-64.9829	38.8239	2
C12076	42.0392	-98.7188	5
C12077	-64.3394	36.534	2
C12078	-8.3391	4.4606	2
C12079	-64.26	38.1605	2
C12082	-62.4222	35.2829	2
C12083	-60.3537	35.5608	2
C12084	-17.6306	12.9276	2
C12086	-51.693	46.7743	2
C12089	-65.3246	34.0686	2
C12090	-61.7266	40.1061	2
C12092	-62.963	39.8191	2
C12094	-61.315	35.9675	2
C12095	-52.5426	45.1706	2
C12097	-66.3844	31.9932	2
C12099	-79.1817	0.5156	2
C12100	-64.7518	35.2904	2
C12101	-59.339	38.4612	2
C12102	-63.3251	37.7939	2
C12103	-61.0863	34.7862	2
C12104	-117.71	24.0792	2
C12105	-58.7028	40.3671	2
C12106	45.5821	-97.8466	5
C12107	-64.5206	34.7977	2
C12108	41.7274	-91.4264	5
C12109	-56.1213	34.2406	2
C12111	-80.8255	0.4154	2
C12113	-64.1379	33.7281	2
C12114	-94.5628	-4.346	2
C12116	-65.0116	37.1519	2
C12117	-62.356	36.1035	2
C12118	-65.0108	32.2804	2
C12119	-65.064	24.6871	2
C12121	-63.1449	31.7565	2
C12122	-61.7155	37.8739	2
C12123	-8.7929	1.0274	2
C12126	-67.0273	34.1026	2
C12129	-58.4282	39.2554	2
C12131	-55.0633	40.2053	2
C12132	-59.9893	37.7049	2
C12133	-49.783	42.6407	2
C12134	-83.2269	-0.1257	2
C12135	-65.9664	27.7547	2
C12136	-63.4658	35.5374	2
C12137	-66.6872	33.5778	2
C12138	-8.7967	1.0313	2
C12139	-16.0266	8.2846	2
C12140	-52.9028	44.9401	2
C12141	-63.5387	32.3369	2
C12143	-47.9781	46.1471	2
C12144	-59.4339	36.7915	2
C12147	-64.0302	38.5576	2
C12148	-59.8525	33.1336	2
C12149	-23.132	56.5524	2
C12150	-64.9966	32.2664	2
C12151	-66.3385	38.6363	2
C12152	-62.6689	32.8191	2
C12154	-62.493	38.117	2
C12155	-43.7155	45.5946	2
C12157	7.1414	39.2451	4
C12158	-44.1787	59.0959	2
C12159	7.1732	39.0474	2
C12160	-44.4972	46.5368	2
C12161	-43.6936	59.7027	2
C12164	-85.3871	11.96	2
C12166	-55.0417	57.9255	2
C12167	-35.1647	64.8843	2
C12168	-71.087	52.3357	2
C12170	-43.8223	57.479	2
C12171	-39.8768	60.4327	4
C12172	-41.2175	63.35	2
C12173	-40.1728	60.52	2
C12174	5.4868	38.0919	2
C12177	-44.3374	59.9053	2
C12178	22.7991	-21.6795	3
C12179	-40.1133	60.4324	2
C12182	-16.877	25.7151	2
C12185	-42.0169	46.4188	2
C12186	-59.5313	22.1248	2
C12189	-59.4622	21.6832	2
C12190	-56.1427	21.2983	2
C12193	-10.4597	38.9168	2
C12194	-6.7965	44.4933	2
C12197	-53.7333	29.3869	2
C12200	-58.2197	21.6862	2
C12206	-4.8773	62.8249	5
C12209	-19.0171	38.274	2
C12210	-64.1291	23.4652	2
C12211	-10.03	38.769	2
C12214	-54.2433	22.6947	2
C12216	-56.8129	21.1971	2
C12220	-57.1899	21.0895	2
C12222	-8.3766	41.7546	2
C12223	-54.6604	17.9747	2
C12224	-6.9228	60.9869	2
C12228	-56.7281	22.3648	2
C12231	-8.3819	41.7504	2
C12232	-10.7743	41.1243	2
C12233	-54.6587	17.9698	2
C12237	-12.9644	45.7341	2
C12238	-95.3851	22.651	2
C12239	-41.0709	40.7344	2
C12241	-52.7199	30.5144	2
C12242	18.5222	40.9991	4
C12245	-17.3519	25.8974	2
C12247	-85.9308	21.4061	2
C12252	-7.8531	45.4952	2
C12253	17.4377	43.7975	4
C12254	17.4487	43.8007	4
C12256	15.1243	42.0951	2
C12257	-41.0825	40.7374	2
C12258	-95.3749	22.6508	2
C12259	5.6814	34.6781	5
C12261	18.5084	40.9916	4
C12264	-0.5393	53.6681	2
C12267	-41.0802	40.7275	2
C12268	-3.6481	54.0825	2
C12270	-85.9425	21.4146	2
C12274	-0.794	69.1558	2
C12275	-39.1906	30.1897	2
C12276	-27.7251	24.2592	2
C12277	-12.7733	3.2414	2
C12278	-12.7695	3.2441	2
C12281	-27.7058	24.2603	2
C12282	32.0545	-84.3615	5
C12283	-70.2979	0.9754	2
C12284	-24.6518	9.0437	2
C12285	-39.1827	30.192	2
C12286	36.3815	-86.2692	5
C12287	-20.2705	0.7033	2
C12288	-24.6629	9.0478	2
C12289	18.1574	5.8666	3
C12291	4.2893	81.7244	5
C12292	1.4885	45.1704	2
C12293	7.1772	64.1852	5
C12294	-9.4728	45.6034	2
C12295	-47.7471	47.9934	2
C12296	-30.8744	57.2339	2
C12298	-5.3934	41.118	2
C12299	-2.1616	51.8116	2
C12300	11.1614	57.3393	5
C12301	-54.3902	22.6085	2
C12302	-26.8698	61.8203	2
C12303	4.6815	47.6935	2
C12304	20.1798	50.481	5
C12305	-10.6256	41.0165	2
C12306	-7.3636	51.3073	2
C12307	1.8887	34.5124	5
C12308	-1.4731	40.2461	2
C12309	23.6191	18.2148	5
C12310	-25.6738	9.4441	2
C12311	-32.4606	29.1231	2
C12312	-47.6033	42.5049	2
C12313	-89.2479	28.0986	2
C12314	27.13	18.1849	5
C12316	1.2899	34.5033	5
C12317	-18.3549	44.3985	2
C12318	-30.2022	31.7799	2
C12320	-10.306	71.1587	2
C12321	-32.7643	57.8641	2
C12322	-71.6074	36.2441	2
C12324	0.1734	56.4313	5
C12325	-18.1672	26.3333	2
C12326	-47.8058	48.3426	2
C12327	-18.9869	24.5175	2
C12328	-6.7854	50.9567	2
C12329	-2.7297	43.7255	2
C12331	1.0794	50.9453	2
C12333	-11.3157	53.5687	2
C12334	-71.6083	36.244	2
C12335	-92.6678	29.0423	2
C12336	-44.1405	45.4541	2
C12338	-26.1798	50.1058	2
C12339	-28.6115	39.4898	2
C12340	-26.8385	61.8184	2
C12341	-0.0356	56.7805	5
C12342	-6.9494	75.9233	5
C12344	-5.8846	78.8543	5
C12345	-26.3432	51.1278	2
C12348	-27.6694	64.7209	2
C12350	40.8012	-88.4558	5
C12351	44.9552	-97.035	5
C12352	-6.4883	76.6499	2
C12353	-18.2223	44.6441	2
C12355	-41.0183	45.2985	2
C12356	3.3744	34.7754	5
C12357	-8.6516	45.3251	2
C12358	-12.9724	57.2741	2
C12359	-31.0964	38.0707	2
C12360	-3.9459	45.7778	5
C12361	-18.3307	47.2568	2
C12362	-44.8407	45.3908	2
C12363	-0.9448	67.906	5
C12364	-2.1925	44.2717	5
C12365	-9.2324	46.3634	2
C12366	-33.6227	57.7174	2
C12367	8.2895	74.1302	5
C12368	-92.7783	29.006	2
C12369	-12.9354	15.2263	4
C12370	-28.9363	35.2965	2
C12371	-25.4741	25.5116	2
C12372	-7.4998	4.9147	2
C12373	-28.1259	64.865	2
C12374	-54.3727	34.7032	2
C12375	24.186	7.9568	3
C12376	-16.3779	52.0482	2
C12377	23.5883	18.2158	5
C12378	-32.5079	38.9407	2
C12379	-23.0238	63.0602	2
C12381	-11.2572	46.0814	2
C12382	-53.3567	28.9353	2
C12383	-4.9923	72.0145	2
C12385	-18.2325	26.7174	2
C12386	14.2315	42.3081	5
C12387	-22.8801	53.2466	2
C12388	-16.4095	52.0183	2
C12390	-4.1903	45.8358	2
C12391	-16.4141	52.0085	2
C12392	-2.3022	55.3422	5
C12395	-25.3218	61.5002	2
C12396	1.2736	57.774	5
C12397	-10.3164	47.3799	2
C12399	-49.2232	42.9263	2
C12400	-64.611	59.0374	2
C12401	-4.3043	48.4932	2
C12402	-27.726	44.1945	2
C12403	-32.8828	33.4346	2
C12407	-9.5978	57.163	5
C12408	5.688	81.5513	5
C12409	13.4455	94.3495	5
C12410	-17.1892	42.1734	2
C12411	-1.2262	61.974	5
C12412	-3.9376	67.3127	5
C12413	-10.0869	59.8576	5
C12414	-8.3163	67.3333	2
C12415	8.0819	45.9399	2
C12417	-8.4247	52.3286	5
C12418	3.0805	70.7738	5
C12419	-8.8363	22.7443	2
C12420	-16.1159	42.781	2
C12421	1.6035	72.6692	5
C12422	-3.9614	49.3044	2
C12423	13.5096	64.1904	5
C12424	-6.858	58.8312	5
C12425	3.8023	54.4879	5
C12426	-11.3889	47.5897	2
C12427	-6.7461	63.4601	5
C12428	10.1708	63.083	5
C12429	16.4557	94.0128	5
C12430	2.52	67.348	5
C12431	-2.8286	52.9128	5
C12432	0.7522	74.5293	5
C12433	-10.9739	49.4811	2
C12434	1.4225	49.9207	5
C12435	14.8341	63.3039	5
C12436	1.5198	61.186	5
C12438	-0.3765	56.886	5
C12439	14.1407	62.1946	5
C12440	-3.2276	66.1853	5
C12441	5.3615	76.4837	5
C12442	8.296	55.7369	5
C12443	3.6804	80.9401	5
C12444	-12.841	54.3546	5
C12445	21.9544	18.3098	5
C12446	4.4217	84.5816	5
C12447	-1.8817	54.1346	5
C12448	-7.0396	54.0182	5
C12449	2.6368	50.8549	5
C12450	7.6976	55.4451	5
C12451	-10.0891	59.8644	5
C12453	9.0082	28.7633	5
C12455	5.4751	75.5961	5
C12457	-8.8259	22.7371	2
C12458	-14.9168	44.5571	2
C12459	23.9005	50.3155	5
C12460	7.2824	59.6209	5
C12461	-2.8029	55.5158	5
C12462	-10.1589	50.6552	2
C12463	5.413	60.2914	5
C12464	24.779	18.1008	5
C12465	6.4181	71.5143	5
C12466	-2.7902	45.5984	5
C12467	0.9434	69.0498	5
C12468	3.5827	82.9937	5
C12469	-5.4562	76.8774	5
C12470	10.1229	66.7159	5
C12471	-9.3993	55.4561	2
C12472	-7.8766	56.3539	2
C12473	7.2187	79.7566	5
C12474	13.4338	94.3464	5
C12476	-8.3138	67.3181	2
C12477	3.6502	85.6464	5
C12478	0.5282	52.2798	5
C12479	7.2612	69.4395	5
C12480	7.2288	69.9928	5
C12481	-13.5561	43.8204	2
C12482	9.9475	84.8836	5
C12483	-5.4789	62.655	5
C12484	-2.4239	54.7249	5
C12485	2.6816	74.6352	5
C12486	-4.972	25.4459	5
C12487	-14.9522	52.0229	2
C12488	8.7704	75.2151	5
C12489	-7.8193	55.5272	2
C12490	10.0217	64.6819	5
C12491	5.2171	67.8219	5
C12492	1.9416	76.0346	5
C12493	-9.6044	57.1924	5
C12494	-8.8877	55.4201	2
C12495	-17.1041	51.7224	2
C12496	2.5353	67.3583	5
C12497	-4.749	42.8376	5
C12498	23.6575	77.2255	5
C12499	-12.1221	51.9811	2
C12500	-56.7946	22.0772	2
C12501	6.1853	73.8403	5
C12502	11.5842	61.0571	5
C12503	-1.7191	62.2582	5
C12504	9.2814	67.87	5
C12505	-16.1088	42.7835	2
C12506	-0.0679	62.8331	5
C12507	5.4029	76.4649	5
C12508	6.9108	71.9458	5
C12509	7.1288	67.7037	5
C12510	-0.7059	78.7343	5
C12511	-0.5998	78.6256	5
C12512	-3.7877	50.1293	5
C12513	3.9659	77.1286	5
C12514	13.6534	66.229	5
C12515	-1.7308	53.7772	5
C12516	8.0329	60.9515	5
C12517	-4.1085	67.3438	5
C12518	-7.4889	54.4347	2
C12519	2.4892	78.0963	5
C12520	-9.9199	53.2492	2
C12521	-2.7191	59.9933	5
C12522	2.5883	52.6574	2
C12523	-8.3558	48.897	2
C12524	0.3447	63.5822	5
C12525	13.7336	62.6066	5
C12526	6.7787	60.8498	5
C12527	3.0806	70.7869	5
C12528	-3.9402	56.4908	2
C12529	-9.9328	53.2788	2
C12530	-9.5304	51.5183	2
C12531	1.6511	72.6546	5
C12532	-0.5118	69.4966	5
C12533	5.9409	66.9931	5
C12534	-2.7322	59.987	5
C12535	21.381	65.1315	5
C12536	-1.8623	54.0731	5
C12537	1.1795	48.449	5
C12538	-1.2405	61.9683	5
C12539	-14.1338	49.3075	5
C12540	6.073	60.8322	5
C12541	-11.9499	54.8753	5
C12542	20.1678	71.4886	5
C12543	-8.1919	53.8155	2
C12544	6.4744	61.5584	5
C12545	-9.5161	50.3486	2
C12546	-0.3446	56.873	5
C12547	1.7364	77.6154	5
C12548	5.8514	79.182	5
C12549	-4.5566	63.7126	5
C12550	-18.2749	47.3702	2
C12551	0.1148	76.5351	5
C12552	15.1018	94.6575	5
C12554	21.9902	18.3057	5
C12555	4.0261	43.8015	5
C12556	-6.7387	63.4698	5
C12557	10.122	63.0498	5
C12558	1.9412	76.027	5
C12559	21.3529	69.5659	5
C12560	-9.5622	54.1108	5
C12561	0.3113	62.7036	5
C12562	1.9373	73.027	5
C12563	-11.4866	52.7326	2
C12564	4.1049	76.7517	5
C12565	-12.1011	51.9853	2
C12566	-0.3253	60.4791	5
C12567	-7.9089	48.4044	2
C12568	-15.3902	53.4243	2
C12570	6.2685	73.6506	5
C12571	14.8476	63.2783	5
C12572	1.5174	61.188	5
C12573	-5.4684	62.6576	5
C12574	-0.3315	60.4825	5
C12575	5.7654	67.6575	5
C12576	-8.3954	68.1623	2
C12577	-6.4612	61.7445	2
C12579	3.9585	73.7842	5
C12580	-7.9186	48.4189	2
C12581	3.5581	85.7241	5
C12582	-8.447	54.8008	2
C12583	8.0004	58.3139	5
C12584	-64.3194	20.9883	2
C12585	-46.5843	14.4933	2
C12587	-70.6256	16.5053	2
C12588	-65.2019	39.6214	2
C12590	34.6927	-84.979	5
C12591	-71.4103	17.1276	2
C12592	-63.2649	21.2911	2
C12593	-67.3573	21.5109	2
C12594	42.2248	-97.8654	5
C12596	-12.8475	-75.6139	5
C12599	-7.1051	3.862	2
C12600	-12.3882	10.5275	2
C12601	7.0916	11.7823	5
C12602	-25.3092	25.1979	2
C12603	-13.0447	9.3316	2
C12604	-7.0223	3.3545	2
C12607	-3.3776	4.9179	3
C12609	2.8657	80.4344	5
C12610	-1.0799	-11.1892	2
C12611	-1.8629	-6.8386	2
C12612	-2.8237	-21.0243	2
C12613	0.8659	-11.6672	3
C12614	-13.1118	14.4748	2
C12615	-11.7137	8.6954	2
C12616	-13.4641	8.7229	2
C12618	-5.605	-2.2565	2
C12619	-19.2198	6.7612	2
C12620	3.4404	-13.5398	3
C12621	10.9242	53.6255	5
C12622	10.8934	53.559	5
C12623	-4.6878	6.7455	3
C12625	-24.3684	10.974	2
C12626	-24.3663	10.9722	2
C12627	15.8536	-81.5556	2
C12628	16.0586	-81.2024	3
C12630	18.455	-83.3896	2
C12632	18.4498	-83.3884	2
C12633	16.164	-81.2985	3
C12634	16.4485	-80.308	5
C12635	16.453	-80.3127	5
C12636	-33.5129	27.3585	2
C12638	-1.0935	48.4297	5
C12639	-30.8277	27.9876	2
C12640	22.4025	30.1598	5
C12641	28.2601	73.2803	5
C12642	27.7826	72.7366	5
C12643	27.5926	72.8846	5
C12644	1.9849	78.1852	5
C12645	18.9923	52.9228	5
C12646	19.7066	92.7383	5
C12647	2.501	58.5384	5
C12649	17.4677	62.7499	5
C12650	9.5198	61.0853	5
C12651	20.3695	71.2574	5
C12652	15.4339	57.3886	5
C12653	7.5577	64.1426	5
C12654	7.8203	68.3954	5
C12657	14.6344	-11.2461	5
C12658	16.3402	61.8152	5
C12659	7.9095	75.3879	5
C12660	1.4021	45.0948	3
C12661	41.5923	-86.4163	5
C12663	30.7854	-86.1974	5
C12664	19.8572	-46.3429	5
C12665	-15.8281	5.2899	2
C12666	5.8177	17.9697	3
C12667	20.4211	-46.2812	3
C12668	44.6872	-96.1966	5
C12671	-38.2817	29.6014	2
C12672	-32.4946	40.8947	2
C12673	-11.8032	80.5046	2
C12674	19.3079	-46.1608	3
C12675	-10.9532	80.263	2
C12676	-9.4207	80.8801	2
C12677	-9.1904	82.4704	3
C12678	40.6183	-88.4413	2
C12681	43.7371	48.3974	4
C12682	-32.4187	41.9155	2
C12683	48.7527	23.8577	4
C12684	-37.0404	43.5794	2
C12685	-39.212	38.9335	2
C12687	63.7523	57.6508	4
C12688	-70.7859	23.5411	2
C12689	16.7794	40.3723	2
C12690	48.7572	23.8558	4
C12691	-35.0703	45.1036	2
C12692	-32.7349	54.1691	2
C12693	-43.705	36.4283	2
C12694	-37.023	44.3204	2
C12696	-41.259	49.6498	2
C12697	-38.6334	40.7156	2
C12699	-46.6444	36.954	2
C12700	-3.6766	72.4743	4
C12701	40.8496	-96.6759	5
C12702	-46.6384	36.9542	2
C12703	-36.9409	46.225	2
C12704	-3.663	72.4783	4
C12705	-29.5693	67.1523	2
C12706	-42.6677	38.5407	2
C12707	-29.6994	32.3627	2
C12708	-37.8912	42.7084	2
C12709	-39.1299	41.4642	2
C12711	43.3361	47.722	2
C12713	-32.8157	46.7112	2
C12714	-38.27	38.3321	2
C12716	-40.7916	45.0288	2
C12717	-38.8384	41.6649	2
C12719	-19.9767	35.2255	2
C12720	-32.434	54.4409	2
C12721	-42.9334	34.867	2
C12723	-43.2661	38.1538	2
C12724	-71.1798	24.0444	2
C12725	40.7589	-95.4476	5
C12726	-39.2043	40.3408	2
C12727	-29.4728	67.3795	2
C12728	-43.3707	54.9048	2
C12729	-42.8356	52.2137	2
C12730	-42.215	38.712	2
C12731	-32.7109	45.1628	2
C12732	43.5246	48.0633	4
C12733	-10.1303	-78.4528	1
C12735	5.6359	37.4544	2
C12736	-43.2874	38.2466	2
C12739	-20.2187	69.1441	2
C12740	-33.1307	45.1397	2
C12743	-20.2836	68.8579	2
C12745	17.0739	36.1471	4
C12747	-37.9324	40.5136	2
C12748	-32.764	42.461	2
C12749	45.9476	-95.6203	5
C12751	9.2848	38.6874	4
C12752	-44.6608	36.2046	2
C12754	41.2078	-98.1068	5
C12755	-71.3598	16.2974	2
C12756	36.5077	11.4372	4
C12757	-6.461	13.844	2
C12758	-69.462	-1.8385	2
C12759	-46.5105	12.0896	2
C12760	-48.176	19.1109	2
C12761	13.1289	23.0921	5
C12763	21.4722	24.9188	4
C12764	-4.3585	32.1862	5
C12765	-65.1966	21.8286	2
C12767	16.6763	25.4885	5
C12769	-39.41	19.8898	2
C12771	-37.2038	37.5469	2
C12772	-27.0072	33.2125	2
C12773	24.0762	49.8237	5
C12775	-41.0136	20.5319	2
C12776	-99.215	6.6483	2
C12777	-26.448	34.2618	2
C12778	2.3288	30.7352	5
C12779	-46.3412	12.5357	2
C12780	23.8897	30.1829	5
C12781	-35.4807	20.341	2
C12782	-5.1615	36.5169	5
C12783	5.8322	30.2444	5
C12784	-7.3437	27.1436	2
C12785	12.5018	11.4203	5
C12786	1.7575	22.7132	5
C12787	10.0747	24.0834	5
C12788	-3.1819	-7.0468	2
C12789	-40.7465	11.4245	2
C12790	1.7749	26.9767	5
C12791	-66.9378	-9.5527	2
C12792	-19.1201	22.5609	5
C12795	4.1091	30.0853	5
C12796	-43.0422	17.251	3
C12797	-27.5059	60.2377	2
C12798	-43.8283	17.172	3
C12799	-0.2596	32.1382	5
C12800	23.4955	88.1458	5
C12801	20.2457	94.7579	5
C12802	20.8632	69.1741	5
C12803	21.0666	64.5696	5
C12806	18.4311	93.2091	5
C12807	21.8209	66.1201	5
C12808	21.8361	52.0831	5
C12809	28.2248	73.8113	5
C12810	14.954	61.7125	5
C12811	18.082	62.9536	5
C12812	20.1254	53.5948	5
C12813	18.9255	53.0978	5
C12814	43.8943	57.2303	5
C12815	4.4218	63.824	5
C12816	-8.796	46.4347	2
C12817	11.7072	42.2333	5
C12818	3.8113	64.0399	5
C12819	44.3205	59.733	5
C12820	42.6681	58.2363	2
C12821	45.066	56.586	5
C12822	43.2717	57.3988	5
C12823	-25.1033	49.9593	2
C12825	25.2694	51.263	5
C12826	3.615	64.1339	5
C12828	-14.5588	53.4189	2
C12829	-2.7703	72.5292	5
C12830	12.4603	10.2004	2
C12832	-7.5471	-1.3316	2
C12833	-24.1291	6.0604	2
C12834	46.3523	-98.0516	5
